path,split,class_name,class_id,group,xml_path
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_266.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_266.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_267.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_267.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_268.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_268.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_269.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_269.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_270.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_270.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_271.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_271.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_272.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_272.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_273.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_273.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_274.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_274.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_275.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_275.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_276.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_276.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_277.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_277.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_278.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_278.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_279.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_279.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_280.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_280.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_281.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_281.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_282.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_282.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_283.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_283.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_284.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_284.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_285.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_285.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_286.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_286.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_287.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_287.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_288.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_288.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_289.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_289.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_290.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_290.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_291.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_291.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_292.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_292.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_293.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_293.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_294.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_294.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_295.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_295.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_296.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_296.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_297.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_297.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_298.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_298.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_299.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_299.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/patches/patches_300.jpg,validation,patches,2,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/patches_300.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_241.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_241.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_242.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_242.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_243.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_243.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_244.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_244.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_245.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_245.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_246.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_246.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_247.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_247.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_248.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_248.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_249.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_249.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_250.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_250.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_251.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_251.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_252.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_252.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_253.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_253.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_254.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_254.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_255.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_255.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_256.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_256.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_257.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_257.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_258.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_258.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_259.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_259.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_260.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_260.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_261.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_261.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_262.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_262.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_263.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_263.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_264.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_264.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_265.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_265.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_266.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_266.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_267.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_267.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_268.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_268.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_269.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_269.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_270.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_270.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_271.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_271.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_272.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_272.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_273.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_273.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_274.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_274.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_275.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_275.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_276.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_276.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_277.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_277.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_278.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_278.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_279.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_279.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_280.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_280.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_281.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_281.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_282.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_282.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_283.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_283.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_284.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_284.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_285.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_285.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_286.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_286.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_287.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_287.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_288.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_288.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_289.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_289.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_290.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_290.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_291.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_291.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_292.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_292.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_293.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_293.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_294.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_294.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_295.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_295.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_296.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_296.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_297.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_297.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_298.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_298.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_299.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_299.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/pitted_surface/pitted_surface_300.jpg,validation,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/pitted_surface_300.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_241.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_241.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_242.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_242.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_243.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_243.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_244.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_244.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_245.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_245.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_246.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_246.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_247.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_247.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_248.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_248.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_249.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_249.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_250.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_250.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_251.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_251.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_252.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_252.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_253.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_253.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_254.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_254.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/images/rolled-in_scale/rolled-in_scale_255.jpg,validation,rolled-in_scale,4,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/validation/annotations/rolled-in_scale_255.xml
